created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Mar 11 20:07:22 +0000 2023;1634647220824977409;"Ga nonton blackpink trs sedih banget, terus di chat adek butuh biaya buat les inggris sama toefl is such a reality check";0;1;0;1;in;875358346039009280;1634647220824977409;dandelionnims;https://twitter.com/dandelionnims/status/1634647220824977409
Sat Mar 11 20:07:01 +0000 2023;1634647133390540801;"wts blackpink udah jadi gelang wb  cat 2 day 2 (( 1 TIX )) sn O*** 2,5 nego dikit cat 4 day 2 (( 1 TIX )) sn I*** 1,3 maap gbs nego yg ini  ketemuan di venue besok gapapa  tags wts wtb wtt blackpink jakarta bornpink";0;1;0;1;in;1381605674006716431;1634647133390540801;911idk;https://twitter.com/911idk/status/1634647133390540801
Sat Mar 11 20:06:14 +0000 2023;1634646936593788928;"Blackpink maapkan oknum2 orang sini yg menyebalkan pas nonton konser kalean, but u guys are awesome and really did well. Next time venue nya yg nyantai aja bisa yuu 🙁";0;1;0;0;in;3231594493;1634646936593788928;renebaeirene_;https://twitter.com/renebaeirene_/status/1634646936593788928
Sat Mar 11 20:05:52 +0000 2023;1634646843102740481;"WTB Ticket #BORNPINKInJakarta Day2 cat apa aja budget : 500-700k butuh 2 tiket #blackpink #BLACKPINKinJAKARTA #wts #wtb";0;3;0;1;in;2265347952;1634646843102740481;rchmhauliawati;https://twitter.com/rchmhauliawati/status/1634646843102740481
Sat Mar 11 20:05:35 +0000 2023;1634646773171122176;"Promotor Konser BLACKPINK di Jakarta Gandeng Perempuan Difabel sebagai Usher https://t.co/5fIwa4doiK";0;0;0;0;in;1349286188402712576;1634646773171122176;Cerita_Parapuan;https://twitter.com/Cerita_Parapuan/status/1634646773171122176
Sat Mar 11 20:05:18 +0000 2023;1634646701066813440;"Pengen liat blackpink juga, iseng cek tiket tinggal yg 8000thb hampir setara living allowance ku per bulan:')";0;0;0;0;in;124392363;1634646701066813440;nmadel1703;https://twitter.com/nmadel1703/status/1634646701066813440
Sat Mar 11 20:05:04 +0000 2023;1634646643659378688;"Haritu tl penuh dengan blackpink. Semalam, harini, esok, lusa penuh dengan treasure 😭";0;0;0;0;in;771057608;1634646643659378688;ainahadifah;https://twitter.com/ainahadifah/status/1634646643659378688
Sat Mar 11 20:04:55 +0000 2023;1634646604065173504;"Story isinya black pink semua";0;0;0;0;in;176727584;1634646604065173504;aufar_rizki97;https://twitter.com/aufar_rizki97/status/1634646604065173504
Sat Mar 11 20:04:36 +0000 2023;1634646526281789440;"WTS TICKET BLACKPINK BORN PINK IN JAKARTA CAT 2 DAY 2 UNDERPRICE TAPI NGGA UNDER BANGET YA. SUDAH MENJADI WRISTBAND, NO SCAM, COD VENUE, DIDAMPINGI LANGSUNG SAMPAI MASUK KE DALAM GBK. MORE INFO DM 😉 #wtsbornpinkjakarta  #wtsblackpink #BORNPINKinJAKARTA  #BLACKPINKinJAKARTA";0;0;0;0;in;1634258669956374528;1634646526281789440;rifafauzh09;https://twitter.com/rifafauzh09/status/1634646526281789440
Sat Mar 11 20:04:09 +0000 2023;1634646409931792384;"Hallo... blackpink aja main diparis88... masa kamu ngga si???  Yuk daftar Sekarang.. Klik Link dibawah ini... https://t.co/BiD5jrAOoc  Merapi #BORNPINKinJAKARTA blackpink  GUNCANG JAKARTA #paris88 #lisablackpink #Blackpink #army #freebet #slotonline #slotgacorhariini #situsgacor https://t.co/Qxmqsgww00";0;0;0;1;in;1258697346;1634646409931792384;afdlifajar1;https://twitter.com/afdlifajar1/status/1634646409931792384
Sat Mar 11 20:04:01 +0000 2023;1634646378503868416;"Blackpink bikin fomo bgt asuuu";0;0;0;0;in;1083892836670435328;1634646378503868416;2sixthsense;https://twitter.com/2sixthsense/status/1634646378503868416
Sat Mar 11 20:03:02 +0000 2023;1634646129349652480;"Pengen ikutan nonton blackpink 😔😞😖😩";0;0;0;0;in;1380040255416365059;1634646129349652480;cochominth;https://twitter.com/cochominth/status/1634646129349652480
Sat Mar 11 20:02:18 +0000 2023;1634645947627044865;"LISA?????  #BLACKPINKinJAKARTA #BORNPINKinJAKARTA #LISA #LALISA #리사  #BLACKPINK   https://t.co/NQ9RLSjEDz";0;0;2;3;in;1556787369830924288;1634645947627044865;parkjnks;https://twitter.com/parkjnks/status/1634645947627044865
Sat Mar 11 20:02:16 +0000 2023;1634645936600416256;"Gak ada ceritanya org hidupnya mulus mulus aja kayak paha lisa blackpink. People out there be dealing with lots of shits, some can pass and some are just stuck in there. Jd gak ada menurut gue hidup kyk didrama ada pemeran antagonis/protagonis etc. krn fase hidup gk bisa ditebak.";0;0;0;2;in;141230302;1634645936600416256;AriesPartner;https://twitter.com/AriesPartner/status/1634645936600416256
Sat Mar 11 20:01:55 +0000 2023;1634645848075419648;"Sedang merenung #BLACKPINK_WORLDTOUR #BLACKPINKinJAKARTA";0;0;0;0;in;1288816771093282817;1634645848075419648;ftmh1505;https://twitter.com/ftmh1505/status/1634645848075419648
Sat Mar 11 20:01:44 +0000 2023;1634645805268340737;"Blackpink nginep di hotel sebelahan sama gedung tempat gue kerja hiks😣";0;0;0;0;in;845084419;1634645805268340737;vouzmekrys;https://twitter.com/vouzmekrys/status/1634645805268340737
Sat Mar 11 20:01:40 +0000 2023;1634645784967938048;"Aaaaaaaaa sek ga percoyo gils aku ng jkt ndelok blackpink. Inginku bagi pengalaman ini, tp apa daya, wes gataw komunikasi. But, im so happy, happy me. Like channel yutup Jisoo wkwk";0;0;0;1;in;1075396368083038209;1634645784967938048;octavia_silvi11;https://twitter.com/octavia_silvi11/status/1634645784967938048
Sat Mar 11 20:01:03 +0000 2023;1634645631129251841;"mau nonton blackpink woyy";0;0;0;0;in;1254523223594561536;1634645631129251841;naylareza1;https://twitter.com/naylareza1/status/1634645631129251841
Sat Mar 11 19:59:21 +0000 2023;1634645204346208257;"yg udh nonton konser blackpink day 1 ad yg lolos pake telezoom g ngerekam? #BORNPINKinJKTday1";0;0;0;1;in;1143718872102494209;1634645204346208257;micthan9;https://twitter.com/micthan9/status/1634645204346208257
Sat Mar 11 19:59:00 +0000 2023;1634645117423489024;"Wtb want to buy   tiket blackpink born pink in jakarta day 2 budget 500k, dm kalo ada yang jual cod gbk #BLACKPINKinJKT   #BORNPINKinJAKARTA";0;0;0;0;in;876686855210545154;1634645117423489024;333f_cyj_333;https://twitter.com/333f_cyj_333/status/1634645117423489024
Sat Mar 11 19:58:46 +0000 2023;1634645055909793792;"WTS Blackpink Cat 2 Day 2 Row AP (best view)  Underprice banget. Jangan sampai gak nonton nih Seru banget Cod in venue #WTSBLACKPINKJAKARTA #WTSBLACKPINKINJAKARTA #wtsblackpink #wtbbornpinkjakarta #wtbblackpink #day2 #blackpinkday2";0;2;0;0;in;521142199;1634645055909793792;meisadhith;https://twitter.com/meisadhith/status/1634645055909793792
Sat Mar 11 19:58:05 +0000 2023;1634644884350193664;"Hallo... blackpink aja main diparis88... masa kamu ngga si???  Yuk daftar Sekarang.. Klik Link dibawah ini...  https://t.co/Aas2EP9Vjo  Merapi #BORNPINKinJAKARTA blackpink  GUNCANG JAKARTA #paris88 #lisablackpink #Blackpink #army #freebet #slotonline #slotgacorhariini #situsgacor https://t.co/7KXrDu6Kc7";0;0;0;0;in;1258357459;1634644884350193664;a_putritania;https://twitter.com/a_putritania/status/1634644884350193664
Sat Mar 11 19:57:52 +0000 2023;1634644830570815488;"Gegara black pink ane jdi lembur tpi ga d gaji https://t.co/SsEk30LPSP";0;0;0;1;in;1479722512451653634;1634644830570815488;rizaakmal0;https://twitter.com/rizaakmal0/status/1634644830570815488
Sat Mar 11 19:57:24 +0000 2023;1634644714011131905;"@el_lewe @BLACKPINK Banyak banget buseettt,";0;0;0;0;in;1568530867777335296;1634536253499772930;xiu_mh;https://twitter.com/xiu_mh/status/1634644714011131905
Sat Mar 11 19:56:16 +0000 2023;1634644429272420353;"Tik tok aku isinya konser blackpink semua. Tapi jd bikin aku ingin nonton konser nya. Poke @amndddaaa next time hrs nonton!!!!";0;0;1;0;in;39005979;1634644429272420353;nabsxoxo_;https://twitter.com/nabsxoxo_/status/1634644429272420353
Sat Mar 11 19:56:03 +0000 2023;1634644373949251585;"Konser Day 1 BLACKPINK in JAKARTA Ditonton 75 Ribu Penonton =&gt  https://t.co/HonchbJxlU.";0;0;0;0;in;4401199034;1634644373949251585;WartaKepri;https://twitter.com/WartaKepri/status/1634644373949251585
Sat Mar 11 19:55:10 +0000 2023;1634644152494473217;"Ribuan Penonton Hadiri Konser BLACKPINK di GBK https://t.co/8LyqwNBEAB https://t.co/BaKqsCviBc";0;0;0;0;in;969597407401885697;1634644152494473217;tiliknews;https://twitter.com/tiliknews/status/1634644152494473217
Sat Mar 11 19:54:46 +0000 2023;1634644052384813056;"(((Aing beunghar))) 😭😭😭  Referensi Dokter Cinta mama mama mama tolonglah aku yang sedang bingung 🤣🤣🤣🤣 I’M DED 😭😭😭😭  Kaka2 Blackpink mohon maaf kak aku agak receh yah punten pisan, liat konten ini ketawa ngga bisa enggak. 😭😭😭🙏🙏🙏 https://t.co/hgyz56uxpI";0;0;0;0;in;1365627613931212804;1634643575664443393;chikinmeokgo;https://twitter.com/chikinmeokgo/status/1634644052384813056
Sat Mar 11 19:54:30 +0000 2023;1634643982725844992;"@snowpurply DONE KA, SEMOGA masih ada kesempatan buat nntn BLACKPINK Day2, pengen bisa karokean live bareng LISA, JENNIE, ROSE SAMA JISOO yang ga tau kapan lagi bisa konseran ke indo kalo bukan Day2 ini #BLACKPINKinJKT https://t.co/6ZDJq9M9Px";0;0;0;0;in;444291535;1634474606781431808;muniledia10;https://twitter.com/muniledia10/status/1634643982725844992
Sat Mar 11 19:53:54 +0000 2023;1634643834012598272;"Aku semakin ter-jisoo jisoo 😭❤️🫶🥰  #BORNPINKinJAKARTA #BLACKPINK #BORNPINKinJKTday1 #JISOOLightUpJAKARTA #Day1 #CAT4 https://t.co/hVGY5rRuHF";0;0;2;2;in;1215457637925416960;1634643834012598272;rzrzee;https://twitter.com/rzrzee/status/1634643834012598272
Sat Mar 11 19:53:31 +0000 2023;1634643736855715843;"- nostalgila westlife, meteor garden - GBK &gt  JIS - BTS&gt EXO&gt BLACKPINK&gt SUJU  selengkapnya: https://t.co/wmfVFdpWch  #CatatanHarianBlogger #CatatanHarianOjol   #BORNPINKinJAKARTA #BORNPINKinJKTday1 #BORNPINKinJKTday2 #BLACKPINK_WORLDTOUR #BORNPINK #BLACKPINK #BLACKPINKinJAKARTA https://t.co/j01H8Rvqbv";0;0;0;0;in;104869635;1634643736855715843;roelly87;https://twitter.com/roelly87/status/1634643736855715843
Sat Mar 11 19:53:19 +0000 2023;1634643687518121984;"Wtb tiket blackpink day 2, tawarin aja di dm yaa! Thank youu, budget sangat aman tapi aku akan tetap pilih-pilih.  Note: COD BESOK DI GBK YA GAK ADA DP DP BYE";0;3;0;0;in;845084419;1634643687518121984;vouzmekrys;https://twitter.com/vouzmekrys/status/1634643687518121984
Sat Mar 11 19:53:09 +0000 2023;1634643643045908480;"Gimana ya rasanya nonton blackpink samping angyun shena";0;0;0;0;in;790622197609926656;1634643643045908480;liIsquishy;https://twitter.com/liIsquishy/status/1634643643045908480
Sat Mar 11 19:52:48 +0000 2023;1634643557159170050;"dari blackpink kita belajar bahwa venue kegedean adalah buat ngerasain vibe-nya konser aja bukan buat ngeliat artisnya in person. Be thankful guys kalo venue kalian masih di ICE because the smaller venue is more convenient 👍";0;0;0;0;in;1205829679543775232;1634643557159170050;Minniechangmine;https://twitter.com/Minniechangmine/status/1634643557159170050
Sat Mar 11 19:52:43 +0000 2023;1634643535877263360;"SCAMMER TIKET BLACKPINK IN JAKARTA  Emg disini aku bodohnya percaya" aja dan mikir ga nipu, emg salah aku kurang teliti tapi ini buat pelajaran buat aku 😭🙏🏻 Ini aku niatnya up buat biar pada ga ketipu ya  #PENIPUTIKET #SCAMTIKET #BLACKPINKinJKT #tiketblackpinkSCAMMER https://t.co/XhQlsisNCL";0;3;1;1;in;859102344495087616;1634643535877263360;Bunga_1612;https://twitter.com/Bunga_1612/status/1634643535877263360
Sat Mar 11 19:52:17 +0000 2023;1634643425063731200;"Gegara #BLACKPINK jdi kerja berat.. 😏😏😏 https://t.co/KIJyOFFIeQ";0;0;0;5;in;1479722512451653634;1634643425063731200;rizaakmal0;https://twitter.com/rizaakmal0/status/1634643425063731200
Sat Mar 11 19:51:59 +0000 2023;1634643350824579072;"@BLACKPINKGLOBAL @BLACKPINK ❤️ from Jakarta";0;0;0;1;in;56993595;1634540768395161602;3f1214n1;https://twitter.com/3f1214n1/status/1634643350824579072
Sat Mar 11 19:51:47 +0000 2023;1634643299284959232;"@likestrawbelly ime kak yg bawa blackpink ke sini @ime_indonesia";0;0;0;0;in;1399705277214040064;1634486784636899329;stardustdaught3;https://twitter.com/stardustdaught3/status/1634643299284959232
Sat Mar 11 19:49:51 +0000 2023;1634642814415011841;"Tiktok gw penuh black pink semua... 😒";0;0;0;0;in;1095206105590902784;1634642814415011841;Scorpio_ID12;https://twitter.com/Scorpio_ID12/status/1634642814415011841
Sat Mar 11 19:49:29 +0000 2023;1634642720257081344;"tolong ini buat konser selanjutnya restricted view begini gausah dijual! Ini cat 1 loh blackpink tau kan harganya berapa? #BORNPINKInJakarta #BORNPINKinJKT #BORNPINKinJKTday1 https://t.co/QnLMfTpgmH";0;1;0;3;in;1488036646251823108;1634642720257081344;Saraswaticyn;https://twitter.com/Saraswaticyn/status/1634642720257081344
Sat Mar 11 19:48:37 +0000 2023;1634642504439181312;"setelah bertahun nntn #BLACKPINK malem ni jatuh ke #ROSE bgttttt 😭😭 https://t.co/zeiDdRzL15";0;0;0;0;in;388740166;1634251897921212417;wkyarjn;https://twitter.com/wkyarjn/status/1634642504439181312
Sat Mar 11 19:48:26 +0000 2023;1634642455030292481;"@prttyhommiess Hallo Tix blackpink exhibition nya masih ada?";0;1;0;0;in;1373653702834200583;1634507896984862721;Lisa27039;https://twitter.com/Lisa27039/status/1634642455030292481
Sat Mar 11 19:48:13 +0000 2023;1634642403914305537;"sinting nonton blackpink bonus ygx anjritt";0;0;0;0;in;1305921105933160448;1634642024350777344;graceeech;https://twitter.com/graceeech/status/1634642403914305537
Sat Mar 11 19:47:39 +0000 2023;1634642260645269505;"@snowpurply sudah difollow kak. semoga rezeki km lancar terus dan dipermudah segala urusannya, aamiin❤️✨ bismillah, ya Allah mau nonton blackpink sama adik aku, dia pengen bgt ketemu jisoo, udah nyari tiket kesana tapi ga dapet yg sesuai budget🥺 wish me luck 🤲🏻 https://t.co/AJ8sYphodD";0;0;0;0;in;1051366709636919296;1634474606781431808;mikhachuw;https://twitter.com/mikhachuw/status/1634642260645269505
Sat Mar 11 19:47:30 +0000 2023;1634642221462089729;"@hi_dumbdana @kaiuhu1 @villainpinks @morkleewtrmln @BLACKPINK daripada ngitungin pengunjung mah pak menteri mending nanyain berapa jumlah tiket yang kejual 😭";0;0;0;0;in;393852634;1634580024425689095;songoftheYong;https://twitter.com/songoftheYong/status/1634642221462089729
Sat Mar 11 19:45:23 +0000 2023;1634641690580619265;"menghindari tiktok dan IG karena isinya blackpink semua GW IRI MAU NONTON JUGA😭😭 seandainya uang  turun dari langit🤡";0;0;0;0;in;1149121256530120704;1634641690580619265;shinmenyuu;https://twitter.com/shinmenyuu/status/1634641690580619265
Sat Mar 11 19:45:13 +0000 2023;1634641645357666305;"Demi apapun fyp gua blackpink smua";0;0;0;0;in;1470222623850127361;1634641645357666305;jongjavakbnpl;https://twitter.com/jongjavakbnpl/status/1634641645357666305
Sat Mar 11 19:44:54 +0000 2023;1634641569021333504;"Pokoknyaaa gak bs tdr deh aaaaaaaaaaa #blackpink #BORNPINKInJakarta https://t.co/VhM4mOPhCi";0;0;0;4;in;61741543;1634641569021333504;nonkiyaa;https://twitter.com/nonkiyaa/status/1634641569021333504
Sat Mar 11 19:44:20 +0000 2023;1634641426133962752;"Anjir baru sadar hampir semua orang di 1st acc gue nonton blackpink anjir wkwkwk lucu banget";0;0;0;0;in;362931043;1634641426133962752;bbeomnal;https://twitter.com/bbeomnal/status/1634641426133962752
Sat Mar 11 19:43:35 +0000 2023;1634641235012112384;"3 Orang pake Kamengski edisi Blackpink 😂";0;0;0;0;in;44746954;1634638301008367616;hariluyeah;https://twitter.com/hariluyeah/status/1634641235012112384
Sat Mar 11 19:43:25 +0000 2023;1634641192200839168;"Kita mah bagian nunggu stroy tmn yg nntn blackpink titik titik aja wkekkee mayan bisa ngevibe nntn konser gratis chuaks";0;0;0;0;in;117428557;1634641192200839168;highyouka;https://twitter.com/highyouka/status/1634641192200839168
Sat Mar 11 19:42:57 +0000 2023;1634641075867635712;"gue bolak balik nntnin story org yg nonton harry di bangkok sm yg nntn blackpink 🧍🏽‍♀️🧍🏽‍♀️🧍🏽‍♀️";0;0;0;0;in;1589864799659520000;1634641075867635712;gimmejimeh;https://twitter.com/gimmejimeh/status/1634641075867635712
Sat Mar 11 19:42:52 +0000 2023;1634641054313119744;"yg nnton blackpink pada beneran blink kah? atau cuma mau buang duit aja? serius nanya";0;0;0;0;in;2850055082;1634641054313119744;ilynoyyy;https://twitter.com/ilynoyyy/status/1634641054313119744
Sat Mar 11 19:42:49 +0000 2023;1634641041243648000;"Buka instagram : Blackpink Buka tiktok : Blackpink";0;0;0;0;in;1134744227127054336;1634641041243648000;cocokelatte;https://twitter.com/cocokelatte/status/1634641041243648000
Sat Mar 11 19:42:37 +0000 2023;1634640991226597387;"Di era gempuran blackpink gua tetap girl generation 🫣";0;0;0;0;in;1004086350;1634640991226597387;Sadamadm_;https://twitter.com/Sadamadm_/status/1634640991226597387
Sat Mar 11 19:42:24 +0000 2023;1634640938130874370;"HAI MAU WTT (WANT TO TRADE)   Have : Cat 4 day 2 (left)  Want : Cat 4 day 2 (Right)   Kepisah sama temen biar barengan pengen right   Yang mau trade boleh yaa   #blackpink #BORNPINKJakarta #wanttotrade   Wtb wts wtt wtr";0;0;0;0;in;1470366282813874177;1634640938130874370;myhappiestcy;https://twitter.com/myhappiestcy/status/1634640938130874370
Sat Mar 11 19:41:52 +0000 2023;1634640803682484224;"Belum tidur masih mantau story² para artis² di IG dan fyp ditiktok tentang keseruan konser blackpink day 1  #BLACKPINK_WORLDTOUR  #BLACKPINKinJKT";0;0;0;0;in;367597176;1634640803682484224;Nitasariefendi;https://twitter.com/Nitasariefendi/status/1634640803682484224
Sat Mar 11 19:41:40 +0000 2023;1634640752822325249;"fomo bgt konser blackpink AAAAA😭 akutuh sejujurnya mau bgt nonton tp rada sadar uang gituloh😭 tp fomo fomo fomo cantikkk222 bgt blackpinkeu &amp  vibes konser nya se menyenangkan ituuu!!!😭😞";0;0;0;0;in;1452193972756037636;1634640752822325249;chimmychimmyya_;https://twitter.com/chimmychimmyya_/status/1634640752822325249
Sat Mar 11 19:41:31 +0000 2023;1634640713941127168;"@bila0708 @BLACKPINK F3 aku wkwk";0;0;0;0;in;1190249543947845633;1634625559832694784;_kimmoodz;https://twitter.com/_kimmoodz/status/1634640713941127168
Sat Mar 11 19:39:41 +0000 2023;1634640254744535040;"Hadeeehh niatnya buka twitter biar dapet lawakan bola pl di weekend, isinya malah blackpink semuaa.. tapi gapapa yang lagi nonton konsernya nitip salam buat ayang rose🤭🤣";0;0;0;0;in;1343623153327620096;1634640254744535040;alfielshaarawy_;https://twitter.com/alfielshaarawy_/status/1634640254744535040
Sat Mar 11 19:39:14 +0000 2023;1634640141959696384;"Tru anjirrrrr beda sama nct atau svt kayaknya kemarin pada kompak hp nya jgn melebihi kepala ya dll pokoknya kompak deh blackpink soalnya bnyk yg dtg yg pengen ikut hype aja  juga 🥲";0;1;0;1;in;494806702;1634640141959696384;kdra__mar;https://twitter.com/kdra__mar/status/1634640141959696384
Sat Mar 11 19:38:34 +0000 2023;1634639971813584896;"Kemarin Dewa 19, sekarang Black Pink. Semoga kedepannya, EO EO band besar agak niat yaah kalo bikin acara";0;0;0;0;in;1074855994335739905;1634639971813584896;MalikiAdd;https://twitter.com/MalikiAdd/status/1634639971813584896
Sat Mar 11 19:37:46 +0000 2023;1634639771598475264;"fyp tiktok gw blackpink semua daaannn jiso emg cantikkk bgt si 🥹";0;0;0;0;in;1143876200525262849;1634639771598475264;yasshhmine;https://twitter.com/yasshhmine/status/1634639771598475264
Sat Mar 11 19:37:11 +0000 2023;1634639626945306629;"Puas banget nonton blackpink bisa liat check sound (walopun jujur bentar banget :’)) bisa di depan, walopun pegel tapi worth it banget bawa ls 😭😭😭😭";0;0;0;0;in;329511765;1634639626945306629;aeriobic;https://twitter.com/aeriobic/status/1634639626945306629
Sat Mar 11 19:37:10 +0000 2023;1634639619877924865;"￼BUCKET HAT TOPI KUPLUK BLACKPINK BORN PINK KONSER CONCERT BORNPINK BLINK BAJU KPOP KOREA GIRLGROUP JENNIE JISOO LISA ROSE CUSTOM BAJU YG BLACKLABEL  💸 : 35K  🔎 : https://t.co/qEToInhZJP https://t.co/kfubTumWBi";0;1;1;0;in;1547583556012376064;1634639518036013058;Sukabelanjadong;https://twitter.com/Sukabelanjadong/status/1634639619877924865
Sat Mar 11 19:36:45 +0000 2023;1634639514537959424;"Fans blackpink itu banyak bgt, tapi yang mampu beli tiketnya ya segitu aja.";0;1;2;5;in;1531727150851981312;1634639514537959424;murak_bal;https://twitter.com/murak_bal/status/1634639514537959424
Sat Mar 11 19:36:30 +0000 2023;1634639453670227968;"@snowpurply DONEEE, wish me luck pengen bgtt nonton konser blackpink langsung semoga kali ini rezeki akuu😭😭😭 aamiin https://t.co/Mot0h3FCfV";0;0;0;0;in;1162572003192143872;1634474606781431808;sunsshhiinee;https://twitter.com/sunsshhiinee/status/1634639453670227968
Sat Mar 11 19:36:29 +0000 2023;1634639447240376325;"Wtb tiket blackpink cat 4 budget 1juta COD venueee dm aja langsung   #BORNPINKInJakarta";0;0;0;0;in;1432589642054848513;1634639447240376325;olsfor;https://twitter.com/olsfor/status/1634639447240376325
Sat Mar 11 19:35:54 +0000 2023;1634639302247469056;"LIMITEDDDDD‼️‼️  WTS jual Tiket Konser BLACKPINK WORLD TOUR [BORN PINK] JAKARTA      PRICE 2jt aja underpriced  sisa 2tix   LANG SUNG COD DI GBK BESOKK NO CANCEL  NO SCAMMMM‼️‼️‼️ udah jadi  waistband   Day 2: - CAT 2 READY";0;4;0;0;in;1036471017848225793;1634639302247469056;ewropp;https://twitter.com/ewropp/status/1634639302247469056
Sat Mar 11 19:35:06 +0000 2023;1634639099318657024;"menghitung berapa banyak org yg nonton blackpink di ig story aku";0;0;0;0;in;1473359780617981954;1634639099318657024;lalalamoonie_;https://twitter.com/lalalamoonie_/status/1634639099318657024
Sat Mar 11 19:34:54 +0000 2023;1634639049884590080;"Yok yang ada di GBK bantu bapak nya jualan #BORNPINKJakarta #BORNPINKInJakarta #BORNPINKinJKTday1 #BLACKPINK_WORLDTOUR #BLACKPINKinJKT";0;0;0;0;in;1477309093245173761;1634639049884590080;Chio7845;https://twitter.com/Chio7845/status/1634639049884590080
Sat Mar 11 19:34:42 +0000 2023;1634639001339707392;"nangis bgt liat konser BP hari ini😭 mau karaokean bareng jugaaaa, plisss bgt inimah blackpink harus Adain konser lg nanti, jgn bubar dulu ya ciwi2 😭☝️";0;0;0;0;in;1413579217564946432;1634639001339707392;fleurlovvv;https://twitter.com/fleurlovvv/status/1634639001339707392
Sat Mar 11 19:34:38 +0000 2023;1634638985317453824;"Akhirnya jadi bagian “everyone silent” nya Lisa😭🫶🏼  SELAMAT DATANG BLACKPINK #BLACKPINKinJAKARTA #LISA https://t.co/zNaVB86faW";2;0;89;300;in;994197881849495553;1634638985317453824;howyealikethat;https://twitter.com/howyealikethat/status/1634638985317453824
Sat Mar 11 19:34:33 +0000 2023;1634638962970218501;"WTB Want To Buy 1 tiket konser BLACKPINK Born Pink Jakarta Day 2. budget: -CAT 2/3 sekitar 1 jt  -CAT 4 sekitar 700k ✅wristband ✅cod di gbk besok  #BORNPINKinJAKARTA #BLACKPINK #BLACKPINKinJAKARTA #lisa #jennie #rose #jisoo";0;2;0;0;in;1089380600811741186;1634638962970218501;cahayaasaa;https://twitter.com/cahayaasaa/status/1634638962970218501
Sat Mar 11 19:34:15 +0000 2023;1634638888114462721;"blm mampu beli tiket blackpink jadi nyari yng lowbudget https://t.co/w5e9Kvt2cd";0;0;0;0;in;1306944908607942656;1634638888114462721;adindadpt;https://twitter.com/adindadpt/status/1634638888114462721
Sat Mar 11 19:34:01 +0000 2023;1634638827758424064;"BLACKPINK FROM LALISA  GUNCANG JAKARTA dengan everyone silent https://t.co/cOulz1kROQ";0;0;2;8;in;1228544428085633024;1634638827758424064;lisamyqueen327;https://twitter.com/lisamyqueen327/status/1634638827758424064
Sat Mar 11 19:33:06 +0000 2023;1634638598623338496;"Udahlah gaisa tidur, liat socmed blackpink semua. Duit ada tapi fisik gak mampu memaksakan. Jam segini nangis bombay 😭";0;0;0;0;in;268100193;1634638598623338496;strkkkkk;https://twitter.com/strkkkkk/status/1634638598623338496
Sat Mar 11 19:32:27 +0000 2023;1634638435834302464;"dari mrt senayan-stasiun tangerang terpantau banyak orang dengan outfit pink habis nonton blackpink";0;0;0;0;in;1471000471468863489;1634638435834302464;bbychif;https://twitter.com/bbychif/status/1634638435834302464
Sat Mar 11 19:30:39 +0000 2023;1634637981448564737;"pengen nonton blackpink jugaa😭";0;0;0;1;in;1260221207393140737;1634637981448564737;piscesbaby___;https://twitter.com/piscesbaby___/status/1634637981448564737
Sat Mar 11 19:29:17 +0000 2023;1634637636752269312;"Ya allah pen nonton blackpink😭";0;0;0;0;in;1552769130;1634637636752269312;captyteam;https://twitter.com/captyteam/status/1634637636752269312
Sat Mar 11 19:29:08 +0000 2023;1634637600156942337;"Minggu depan akan mencoret bucket list dalam hidup sekali lagi. Blackpink done, next up is Slipknot!!!";0;0;0;0;in;44746954;1634637600156942337;hariluyeah;https://twitter.com/hariluyeah/status/1634637600156942337
Sat Mar 11 19:28:24 +0000 2023;1634637416492601344;"sedang menikmati story org nnton konser blackpink";0;0;0;0;in;513246850;1634637416492601344;MutiiSquarepant;https://twitter.com/MutiiSquarepant/status/1634637416492601344
Sat Mar 11 19:28:11 +0000 2023;1634637361085833216;"Ada yang masih mauu kaos buat besok konser Blackpink?? DM yuuuuu https://t.co/m5i27JfKHF";0;1;0;0;in;77473012;1634637361085833216;Merindani;https://twitter.com/Merindani/status/1634637361085833216
Sat Mar 11 19:27:51 +0000 2023;1634637276704833537;"Fyp tiktok isine full blackpink, suwi² aku dadi blink layo blaen.😆";0;0;0;0;in;1157324738475118592;1634637276704833537;hisyamun;https://twitter.com/hisyamun/status/1634637276704833537
Sat Mar 11 19:27:51 +0000 2023;1634637274758668288;"wtb blackpink cat 4 day 2 mau 2 tiket sebelahan gpp normal price web asal sebelahan  prefer cod venue full!!  tags wts wtb beli jual blackpink jakarta";0;2;0;0;in;1381605674006716431;1634637274758668288;911idk;https://twitter.com/911idk/status/1634637274758668288
Sat Mar 11 19:27:23 +0000 2023;1634637160589709313;"@Askrlfess bahkan gue liat ada yg sekeluarga di konser blackpink mamah papah kakak dan adek sungguh keluarga bahagiaaa";1;1;0;0;in;1318775890482851840;1634485599133634561;peaceminusyouu;https://twitter.com/peaceminusyouu/status/1634637160589709313
Sat Mar 11 19:27:01 +0000 2023;1634637064905064449;"Ya Allah kudu nangis dulu yaa padahal hari H blackpink banget";0;0;0;0;in;1248489538000830471;1634637064905064449;hokagwe;https://twitter.com/hokagwe/status/1634637064905064449
